NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
2213,390,199,456,251,2213,0,0,130.718,254.444,1.39518,189.024,0.882224,26.5409,166.761,44.9398,62.6989,1.39518,125.131,96.1175,181.806,28.6733,28.5129,27.3043,[396:205:391:212:392:224:397:233:414:247:431:251:444:237:455:237:455:231:445:224:439:210:430:201:423:200:415:207:406:203]
1,4,221,5,222,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,173,154,234,0,0,0,[5:222]
5,277,221,280,224,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,190.6,148.8,239,4.22374,7.44043,12.6649,[279:222]
4,0,223,2,226,4,3,0,0.1875,0.5,1.63299,7.25915,0.976673,1.12838,7.08982,1.76601,2.88388,1.63299,181,163.25,241.25,8.45577,12.4373,7.04894,[1:224]
5,279,225,282,228,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,182,162,241.2,3.40588,9.87927,12.7499,[281:226]
1,64,226,65,227,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,182,148,242,0,0,0,[65:227]
5,473,228,476,231,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,187.2,153.2,229.6,8.99778,13.1362,27.5942,[475:229]
552,39,229,68,257,552,0,0,28.8459,68.1542,1.53711,86.4197,0.963744,13.2555,83.2865,21.3832,32.8683,1.53711,93.596,74.3098,159.801,34.6975,30.0865,30.8574,[43:232:40:241:51:254:62:257:68:249:67:241:53:230]
1,472,230,473,231,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,175,165,230,0,0,0,[473:231]
806,284,235,321,271,806,0,0,39.4191,123.675,1.77128,114.996,0.875163,16.0174,100.64,24.0701,42.635,1.77128,135.212,107.211,187.352,24.1186,20.9436,26.7843,[316:237:298:236:291:241:288:247:290:256:285:263:288:271:298:267:320:248:321:244]
1,91,238,92,239,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,182,144,252,0,0,0,[92:239]
180,158,238,173,256,180,0,0,9.13837,22.9595,1.58507,49.7986,0.955045,7.5694,47.5599,12.0245,19.0597,1.58507,144.544,116.422,200.378,15.6267,13.7251,22.5103,[170:239:159:247:159:252:163:256:168:254:173:245]
1,230,238,231,239,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,145,147,220,0,0,0,[231:239]
