NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
289,430,156,453,171,289,0,0,15.3298,34.9121,1.50911,62.056,0.971113,9.59122,60.2634,15.6151,23.5648,1.50911,41.9792,22.6851,65.8097,23.8384,18.6761,33.4612,[431:161:433:167:439:171:447:171:453:167:453:161:448:157:434:157]
424,322,161,344,186,424,0,0,28.0134,42.7221,1.23493,75.2336,0.970233,11.6174,72.9941,20.9082,25.8202,1.23493,71.9387,40.8892,103.566,19.4638,12.8301,15.2015,[324:166:325:177:341:186:344:182:343:165:340:162:331:162]
234,486,165,500,189,234,9,0,12.0781,40.7401,1.83659,68.5298,0.791286,8.63044,54.2267,12.7367,23.3921,1.83659,41.688,15.5598,40.5427,15.8238,6.41235,14.8004,[491:166:488:168:487:183:500:189:496:177:500:167]
92,85,170,96,181,92,0,0,5.09241,10.5517,1.43946,34.4949,0.985697,5.41152,34.0016,9.02088,12.9852,1.43946,72.5109,37.4783,100.815,19.0956,9.84939,11.4502,[95:171:87:174:88:181:94:179]
283,185,170,204,189,283,0,0,17.5912,28.8881,1.28148,60.9453,0.978493,9.49114,59.6346,16.7684,21.4884,1.28148,46.1449,26.5088,75.106,24.089,18.8585,26.3513,[189:171:186:176:188:184:195:189:201:189:204:186:202:175:197:171]
377,153,181,178,205,377,0,0,15.8548,59.0057,1.92915,76.249,0.902696,10.9546,68.8297,15.774,30.4305,1.92915,46.4748,25.5597,77.3607,22.682,13.7469,24.5772,[157:182:154:186:156:195:176:205:176:191]
325,450,185,474,205,325,0,0,18.8355,36.9275,1.40019,67.3238,0.949245,10.1711,63.9067,17.1911,24.0708,1.40019,68.7292,48.5138,111.172,22.9308,18.3368,20.3889,[451:191:453:198:466:205:474:197:465:186:457:186]
310,121,193,142,213,310,0,0,20.1386,30.8344,1.23738,64.4122,0.968986,9.93358,62.4145,17.8601,22.0998,1.23738,81.3774,44.4968,109.577,16.5754,12.4449,15.5291,[125:194:122:198:123:208:131:213:138:211:142:206:139:198]
310,328,193,348,218,310,0,0,14.7209,46.0467,1.76861,68.6645,0.908978,9.93358,62.4145,14.939,26.4211,1.76861,45.4452,22.7323,74.2548,23.2227,13.8341,23.3777,[345:194:341:194:329:209:336:218:341:218:345:213:348:200]
563,185,196,216,236,563,0,0,19.9215,138.707,2.63868,112.085,0.750434,13.3869,84.1122,16.4822,43.4914,2.63868,52.6821,28.2629,81.421,29.5158,18.4382,28.0503,[188:198:186:208:193:219:193:228:198:233:209:233:211:236:216:225:210:223:198:211:194:198]
259,64,199,78,225,259,0,0,9.99309,44.2287,2.10379,64.7375,0.881249,9.07977,57.0499,12.52,26.3394,2.10379,56.9344,27.9305,72.278,19.6826,18.4454,31.64,[69:200:65:211:72:225:77:222:78:212:75:202]
155,374,210,390,224,155,0,0,7.79133,20.1495,1.60815,46.3317,0.95256,7.0241,44.1337,11.0779,17.8149,1.60815,76.929,37.671,98.3548,20.2577,14.5554,19.1627,[387:211:380:212:375:222:382:224:388:219:390:214]
39,170,215,177,223,39,0,0,2.76518,3.50175,1.12533,22.8882,0.967222,3.52336,22.1379,6.64274,7.47529,1.12533,63.8974,40.641,103.641,7.62518,5.36124,6.55739,[174:216:171:220:175:223:177:219]
